SampleID;Index;Sample_Type;OlinkID;UniProt;Assay;MissingFreq;Panel;Panel_Version;PlateID;QC_Warning;LOD;NPX;Normalization
C22007915;1;SAMPLE;OID00492;P14784;IL-2RB;0.96875;Inflammation;v.3023;1362718174.csv;Pass;1.63581;1.5773299999999999;IPC Normalized
C22007915;1;SAMPLE;OID00493;P01583;IL-1 alpha;0.875;Inflammation;v.3023;1362718174.csv;Pass;-1.589;-1.42188;IPC Normalized
C22007915;1;SAMPLE;OID00494;P13725;OSM;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31086000000000003;4.6016300000000001;IPC Normalized
C22007915;1;SAMPLE;OID00495;P60568;IL2;1;Inflammation;v.3023;1362718174.csv;Pass;1.13513;0.51171999999999995;IPC Normalized
C22007915;1;SAMPLE;OID00496;P09341;CXCL1;0;Inflammation;v.3023;1362718174.csv;Pass;1.6355999999999999;8.9007699999999996;IPC Normalized
C22007915;1;SAMPLE;OID00497;Q969D9;TSLP;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.47404;1.56837;IPC Normalized
C22007915;1;SAMPLE;OID00498;P13236;CCL4;0;Inflammation;v.3023;1362718174.csv;Pass;0.11881;4.9581499999999998;IPC Normalized
C22007915;1;SAMPLE;OID00499;P30203;CD6;0;Inflammation;v.3023;1362718174.csv;Pass;0.17135;3.5326200000000001;IPC Normalized
C22007915;1;SAMPLE;OID00500;P21583;SCF;0;Inflammation;v.3023;1362718174.csv;Pass;1.0278499999999999;8.0945099999999996;IPC Normalized
C22007915;1;SAMPLE;OID00501;Q14116;IL18;0;Inflammation;v.3023;1362718174.csv;Pass;0.22917999999999999;7.9780199999999999;IPC Normalized
C22007915;1;SAMPLE;OID00502;Q13291;SLAMF1;0.3125;Inflammation;v.3023;1362718174.csv;Pass;1.0958300000000001;1.1601300000000001;IPC Normalized
C22007915;1;SAMPLE;OID00503;P01135;TGF-alpha;0;Inflammation;v.3023;1362718174.csv;Pass;-0.81445000000000001;1.7380800000000001;IPC Normalized
C22007915;1;SAMPLE;OID00504;Q99616;MCP-4;0;Inflammation;v.3023;1362718174.csv;Pass;0.68388000000000004;11.064439999999999;IPC Normalized
C22007915;1;SAMPLE;OID00505;P51671;CCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.30747000000000002;6.0676399999999999;IPC Normalized
C22007915;1;SAMPLE;OID00506;O43557;TNFSF14;0;Inflammation;v.3023;1362718174.csv;Pass;0.41994999999999999;2.8456600000000001;IPC Normalized
C22007915;1;SAMPLE;OID00507;Q9GZV9;FGF-23;0;Inflammation;v.3023;1362718174.csv;Pass;-1.63558;2.043E-2;IPC Normalized
C22007915;1;SAMPLE;OID00508;Q13651;IL-10RA;0.21875;Inflammation;v.3023;1362718174.csv;Pass;0.32150000000000001;1.0631200000000001;IPC Normalized
C22007915;1;SAMPLE;OID00509;P12034;FGF-5;0;Inflammation;v.3023;1362718174.csv;Pass;0.14621000000000001;0.53095000000000003;IPC Normalized
C22007915;1;SAMPLE;OID00510;P03956;MMP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.64095999999999997;12.91494;IPC Normalized
C22007915;1;SAMPLE;OID00511;P42702;LIF-R;0;Inflammation;v.3023;1362718174.csv;Pass;0.35558000000000001;5.4468800000000002;IPC Normalized
C22007915;1;SAMPLE;OID00512;Q9NSA1;FGF-21;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16578000000000001;4.8978299999999999;IPC Normalized
C22007915;1;SAMPLE;OID00513;Q99731;CCL19;0;Inflammation;v.3023;1362718174.csv;Pass;0.47216999999999998;6.7390999999999996;IPC Normalized
C22007915;1;SAMPLE;OID00514;Q13261;IL-15RA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31757000000000002;0.81494;IPC Normalized
C22007915;1;SAMPLE;OID00515;Q08334;IL-10RB;0;Inflammation;v.3023;1362718174.csv;Pass;0.44163000000000002;6.6261299999999999;IPC Normalized
C22007915;1;SAMPLE;OID00516;Q8N6P7;IL-22 RA1;0.8125;Inflammation;v.3023;1362718174.csv;Pass;1.6571499999999999;0.87212000000000001;IPC Normalized
C22007915;1;SAMPLE;OID00517;Q13478;IL-18R1;0;Inflammation;v.3023;1362718174.csv;Pass;0.38468999999999998;6.5283199999999999;IPC Normalized
C22007915;1;SAMPLE;OID00518;Q9NZQ7;PD-L1;0;Inflammation;v.3023;1362718174.csv;Pass;1.75787;6.8552299999999997;IPC Normalized
C22007915;1;SAMPLE;OID00519;P01138;Beta-NGF;1;Inflammation;v.3023;1362718174.csv;Pass;-0.74827999999999995;-1.0515000000000001;IPC Normalized
C22007915;1;SAMPLE;OID00520;P42830;CXCL5;0;Inflammation;v.3023;1362718174.csv;Pass;0.26583000000000001;8.4933499999999995;IPC Normalized
C22007915;1;SAMPLE;OID00521;O14788;TRANCE;0;Inflammation;v.3023;1362718174.csv;Pass;0.19420000000000001;1.43641;IPC Normalized
C22007915;1;SAMPLE;OID00522;P14210;HGF;0;Inflammation;v.3023;1362718174.csv;Pass;0.73489000000000004;8.7160399999999996;IPC Normalized
C22007915;1;SAMPLE;OID00523;P29460;IL-12B;0;Inflammation;v.3023;1362718174.csv;Pass;0.50287999999999999;5.7454499999999999;IPC Normalized
C22007915;1;SAMPLE;OID00524;Q13007;IL-24;0.71875;Inflammation;v.3023;1362718174.csv;Pass;1.81105;1.3747100000000001;IPC Normalized
C22007915;1;SAMPLE;OID00525;P35225;IL13;0.875;Inflammation;v.3023;1362718174.csv;Pass;0.84941999999999995;0.60265999999999997;IPC Normalized
C22007915;1;SAMPLE;OID00526;Q5T4W7;ARTN;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.57828000000000002;1.42235;IPC Normalized
C22007915;1;SAMPLE;OID00527;P09238;MMP-10;0;Inflammation;v.3023;1362718174.csv;Pass;0.51959;6.6246;IPC Normalized
C22007915;1;SAMPLE;OID00528;P22301;IL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.16238;2.2599900000000002;IPC Normalized
C22007915;1;SAMPLE;OID05548;P01375;TNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.23355000000000001;2.1628799999999999;IPC Normalized
C22007915;1;SAMPLE;OID00530;P55773;CCL23;0;Inflammation;v.3023;1362718174.csv;Pass;0.28276000000000001;7.9401200000000003;IPC Normalized
C22007915;1;SAMPLE;OID00531;P06127;CD5;0;Inflammation;v.3023;1362718174.csv;Pass;3.7010000000000001E-2;4.2660799999999997;IPC Normalized
C22007915;1;SAMPLE;OID00532;P10147;CCL3;0;Inflammation;v.3023;1362718174.csv;Pass;-3.092E-2;4.6922600000000001;IPC Normalized
C22007915;1;SAMPLE;OID00533;P49771;Flt3L;0;Inflammation;v.3023;1362718174.csv;Pass;0.85358000000000001;7.8952400000000003;IPC Normalized
C22007915;1;SAMPLE;OID00534;P80162;CXCL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.05339;7.1682600000000001;IPC Normalized
C22007915;1;SAMPLE;OID00535;P02778;CXCL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.4291;8.3434299999999997;IPC Normalized
C22007915;1;SAMPLE;OID00536;Q13541;4E-BP1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.53564000000000001;6.3222800000000001;IPC Normalized
C22007915;1;SAMPLE;OID00537;Q9NYY1;IL-20;0.15625;Inflammation;v.3023;1362718174.csv;Pass;0.17449000000000001;0.25983000000000001;IPC Normalized
C22007915;1;SAMPLE;OID00538;Q8IXJ6;SIRT2;0;Inflammation;v.3023;1362718174.csv;Pass;1.3910100000000001;3.0259299999999998;IPC Normalized
C22007915;1;SAMPLE;OID00539;Q9NRJ3;CCL28;0;Inflammation;v.3023;1362718174.csv;Pass;0.51137999999999995;3.91614;IPC Normalized
C22007915;1;SAMPLE;OID01213;Q8NFT8;DNER;0;Inflammation;v.3023;1362718174.csv;Pass;0.37741000000000002;7.2380500000000003;IPC Normalized
C22007915;1;SAMPLE;OID00541;P80511;EN-RAGE;0;Inflammation;v.3023;1362718174.csv;Pass;0.80910000000000004;2.3668100000000001;IPC Normalized
C22007915;1;SAMPLE;OID00542;P25942;CD40;0;Inflammation;v.3023;1362718174.csv;Pass;1.1812800000000001;9.4788999999999994;IPC Normalized
C22007915;1;SAMPLE;OID00543;O95760;IL33;0.96875;Inflammation;v.3023;1362718174.csv;Pass;0.41610000000000003;8.1110000000000002E-2;IPC Normalized
C22007915;1;SAMPLE;OID05547;P01579;IFN-gamma;0;Inflammation;v.3023;1362718174.csv;Pass;1.12774;3.80681;IPC Normalized
C22007915;1;SAMPLE;OID00545;O95750;FGF-19;0;Inflammation;v.3023;1362718174.csv;Pass;-0.44571;7.6113900000000001;IPC Normalized
C22007915;1;SAMPLE;OID00546;P05112;IL4;0.84375;Inflammation;v.3023;1362718174.csv;Pass;1.50342;0.41899999999999998;IPC Normalized
C22007915;1;SAMPLE;OID00547;P15018;LIF;0.75;Inflammation;v.3023;1362718174.csv;Pass;-0.13192999999999999;-0.59811999999999999;IPC Normalized
C22007915;1;SAMPLE;OID00548;Q99748;NRTN;0.34375;Inflammation;v.3023;1362718174.csv;Pass;0.72333000000000003;0.68776999999999999;IPC Normalized
C22007915;1;SAMPLE;OID00549;P80075;MCP-2;0;Inflammation;v.3023;1362718174.csv;Pass;1.4094;7.76267;IPC Normalized
C22007915;1;SAMPLE;OID00550;Q14790;CASP-8;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.95730999999999999;1.3923300000000001;IPC Normalized
C22007915;1;SAMPLE;OID00551;O15444;CCL25;0;Inflammation;v.3023;1362718174.csv;Pass;-9.6259999999999998E-2;4.8795799999999998;IPC Normalized
C22007915;1;SAMPLE;OID00552;P78423;CX3CL1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16051000000000001;2.14127;IPC Normalized
C22007915;1;SAMPLE;OID00553;Q07011;TNFRSF9;0;Inflammation;v.3023;1362718174.csv;Pass;1.2055199999999999;4.0120699999999996;IPC Normalized
C22007915;1;SAMPLE;OID00554;P20783;NT-3;0;Inflammation;v.3023;1362718174.csv;Pass;0.28952;1.64435;IPC Normalized
C22007915;1;SAMPLE;OID00555;O43508;TWEAK;0;Inflammation;v.3023;1362718174.csv;Pass;-1.0427200000000001;6.73428;IPC Normalized
C22007915;1;SAMPLE;OID00556;P78556;CCL20;0;Inflammation;v.3023;1362718174.csv;Pass;0.52571000000000001;7.1540999999999997;IPC Normalized
C22007915;1;SAMPLE;OID00557;P50225;ST1A1;0.21875;Inflammation;v.3023;1362718174.csv;Pass;-0.1724;1.9658100000000001;IPC Normalized
C22007915;1;SAMPLE;OID00558;O95630;STAMBP;0;Inflammation;v.3023;1362718174.csv;Pass;0.28737000000000001;3.2157800000000001;IPC Normalized
C22007915;1;SAMPLE;OID00559;P05113;IL5;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.0183199999999999;0.88702000000000003;IPC Normalized
C22007915;1;SAMPLE;OID00560;P00813;ADA;0;Inflammation;v.3023;1362718174.csv;Pass;0.12447;3.9537100000000001;IPC Normalized
C22007915;1;SAMPLE;OID00561;P01374;TNFB;0;Inflammation;v.3023;1362718174.csv;Pass;0.55132999999999999;3.1813400000000001;IPC Normalized
C22007915;1;SAMPLE;OID00562;P09603;CSF-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.47355999999999998;9.2131799999999995;IPC Normalized
C22007916;5;SAMPLE;OID00471;P10145;IL8;0;Inflammation;v.3023;1362718174.csv;Pass;-0.22314999999999999;2.9470999999999998;IPC Normalized
C22007916;5;SAMPLE;OID00472;P15692;VEGFA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.13453000000000001;9.2652900000000002;IPC Normalized
C22007916;5;SAMPLE;OID05124;P01732;CD8A;0;Inflammation;v.3023;1362718174.csv;Pass;-0.32339000000000001;6.8539599999999998;IPC Normalized
C22007916;5;SAMPLE;OID00474;P80098;MCP-3;0.46875;Inflammation;v.3023;1362718174.csv;Pass;0.20487;-0.53520999999999996;IPC Normalized
C22007916;5;SAMPLE;OID00475;P39905;GDNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.60750999999999999;1.19774;IPC Normalized
C22007916;5;SAMPLE;OID00476;Q9H5V8;CDCP1;0;Inflammation;v.3023;1362718174.csv;Pass;-1.6993400000000001;2.4895100000000001;IPC Normalized
C22007916;5;SAMPLE;OID00477;Q9BZW8;CD244;0;Inflammation;v.3023;1362718174.csv;Pass;1.17116;4.2571899999999996;IPC Normalized
C22007916;5;SAMPLE;OID00478;P13232;IL7;0;Inflammation;v.3023;1362718174.csv;Pass;0.49198999999999998;2.2465999999999999;IPC Normalized
C22007916;5;SAMPLE;OID00479;O00300;OPG;0;Inflammation;v.3023;1362718174.csv;Pass;-0.36771999999999999;9.4637499999999992;IPC Normalized
C22007916;5;SAMPLE;OID00480;P01137;LAP TGF-beta-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.13883999999999999;7.6827300000000003;IPC Normalized
C22007916;5;SAMPLE;OID00481;P00749;uPA;0;Inflammation;v.3023;1362718174.csv;Pass;0.45122000000000001;10.64987;IPC Normalized
C22007916;5;SAMPLE;OID00482;P05231;IL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.38504;2.7422;IPC Normalized
C22007916;5;SAMPLE;OID00483;Q9P0M4;IL-17C;0;Inflammation;v.3023;1362718174.csv;Pass;0.76532;2.9560599999999999;IPC Normalized
C22007916;5;SAMPLE;OID00484;P13500;MCP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.59448999999999996;10.56401;IPC Normalized
C22007916;5;SAMPLE;OID00485;Q16552;IL-17A;0.21875;Inflammation;v.3023;1362718174.csv;Pass;1.59036;1.9871700000000001;IPC Normalized
C22007916;5;SAMPLE;OID00486;O14625;CXCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.34525;7.3826000000000001;IPC Normalized
C22007916;5;SAMPLE;OID00487;O15169;AXIN1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.36235000000000001;2.13388;IPC Normalized
C22007916;5;SAMPLE;OID00488;P50591;TRAIL;0;Inflammation;v.3023;1362718174.csv;Pass;-0.84589999999999999;5.4533199999999997;IPC Normalized
C22007916;5;SAMPLE;OID00489;Q9UHF4;IL-20RA;9.375E-2;Inflammation;v.3023;1362718174.csv;Pass;1.2404999999999999;1.35057;IPC Normalized
C22007916;5;SAMPLE;OID00490;Q07325;CXCL9;0;Inflammation;v.3023;1362718174.csv;Pass;0.61585999999999996;4.8879999999999999;IPC Normalized
C22007916;5;SAMPLE;OID00491;P28325;CST5;0;Inflammation;v.3023;1362718174.csv;Pass;0.33563999999999999;3.9766599999999999;IPC Normalized
C22007916;5;SAMPLE;OID00492;P14784;IL-2RB;0.96875;Inflammation;v.3023;1362718174.csv;Pass;1.63581;1.33222;IPC Normalized
C22007916;5;SAMPLE;OID00493;P01583;IL-1 alpha;0.875;Inflammation;v.3023;1362718174.csv;Pass;-1.589;-1.0708800000000001;IPC Normalized
C22007916;5;SAMPLE;OID00494;P13725;OSM;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31086000000000003;4.9783499999999998;IPC Normalized
C22007916;5;SAMPLE;OID00495;P60568;IL2;1;Inflammation;v.3023;1362718174.csv;Pass;1.13513;0.58345000000000002;IPC Normalized
C22007916;5;SAMPLE;OID00496;P09341;CXCL1;0;Inflammation;v.3023;1362718174.csv;Pass;1.6355999999999999;9.2003799999999991;IPC Normalized
C22007916;5;SAMPLE;OID00497;Q969D9;TSLP;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.47404;1.21515;IPC Normalized
C22007916;5;SAMPLE;OID00498;P13236;CCL4;0;Inflammation;v.3023;1362718174.csv;Pass;0.11881;5.9533300000000002;IPC Normalized
C22007916;5;SAMPLE;OID00499;P30203;CD6;0;Inflammation;v.3023;1362718174.csv;Pass;0.17135;4.3798300000000001;IPC Normalized
C22007916;5;SAMPLE;OID00500;P21583;SCF;0;Inflammation;v.3023;1362718174.csv;Pass;1.0278499999999999;8.3930100000000003;IPC Normalized
C22007916;5;SAMPLE;OID00501;Q14116;IL18;0;Inflammation;v.3023;1362718174.csv;Pass;0.22917999999999999;7.76668;IPC Normalized
C22007916;5;SAMPLE;OID00502;Q13291;SLAMF1;0.3125;Inflammation;v.3023;1362718174.csv;Pass;1.0958300000000001;0.76512999999999998;IPC Normalized
C22007916;5;SAMPLE;OID00503;P01135;TGF-alpha;0;Inflammation;v.3023;1362718174.csv;Pass;-0.81445000000000001;1.75339;IPC Normalized
C22007916;5;SAMPLE;OID00504;Q99616;MCP-4;0;Inflammation;v.3023;1362718174.csv;Pass;0.68388000000000004;11.84287;IPC Normalized
C22007916;5;SAMPLE;OID00505;P51671;CCL11;0;Inflammation;v.3023;1362718174.csv;Pass;0.30747000000000002;5.7582599999999999;IPC Normalized
C22007916;5;SAMPLE;OID00506;O43557;TNFSF14;0;Inflammation;v.3023;1362718174.csv;Pass;0.41994999999999999;3.0378699999999998;IPC Normalized
C22007916;5;SAMPLE;OID00507;Q9GZV9;FGF-23;0;Inflammation;v.3023;1362718174.csv;Pass;-1.63558;0.14449999999999999;IPC Normalized
C22007916;5;SAMPLE;OID00508;Q13651;IL-10RA;0.21875;Inflammation;v.3023;1362718174.csv;Pass;0.32150000000000001;0.39219999999999999;IPC Normalized
C22007916;5;SAMPLE;OID00509;P12034;FGF-5;0;Inflammation;v.3023;1362718174.csv;Pass;0.14621000000000001;0.96860000000000002;IPC Normalized
C22007916;5;SAMPLE;OID00510;P03956;MMP-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.64095999999999997;12.83869;IPC Normalized
C22007916;5;SAMPLE;OID00511;P42702;LIF-R;0;Inflammation;v.3023;1362718174.csv;Pass;0.35558000000000001;5.3854800000000003;IPC Normalized
C22007916;5;SAMPLE;OID00512;Q9NSA1;FGF-21;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16578000000000001;2.4629300000000001;IPC Normalized
C22007916;5;SAMPLE;OID00513;Q99731;CCL19;0;Inflammation;v.3023;1362718174.csv;Pass;0.47216999999999998;6.2553700000000001;IPC Normalized
C22007916;5;SAMPLE;OID00514;Q13261;IL-15RA;0;Inflammation;v.3023;1362718174.csv;Pass;-0.31757000000000002;0.89883999999999997;IPC Normalized
C22007916;5;SAMPLE;OID00515;Q08334;IL-10RB;0;Inflammation;v.3023;1362718174.csv;Pass;0.44163000000000002;6.4793700000000003;IPC Normalized
C22007916;5;SAMPLE;OID00516;Q8N6P7;IL-22 RA1;0.8125;Inflammation;v.3023;1362718174.csv;Pass;1.6571499999999999;1.2249699999999999;IPC Normalized
C22007916;5;SAMPLE;OID00517;Q13478;IL-18R1;0;Inflammation;v.3023;1362718174.csv;Pass;0.38468999999999998;7.1581400000000004;IPC Normalized
C22007916;5;SAMPLE;OID00518;Q9NZQ7;PD-L1;0;Inflammation;v.3023;1362718174.csv;Pass;1.75787;6.2389400000000004;IPC Normalized
C22007916;5;SAMPLE;OID00519;P01138;Beta-NGF;1;Inflammation;v.3023;1362718174.csv;Pass;-0.74827999999999995;-1.13812;IPC Normalized
C22007916;5;SAMPLE;OID00520;P42830;CXCL5;0;Inflammation;v.3023;1362718174.csv;Pass;0.26583000000000001;9.4701500000000003;IPC Normalized
C22007916;5;SAMPLE;OID00521;O14788;TRANCE;0;Inflammation;v.3023;1362718174.csv;Pass;0.19420000000000001;1.5085200000000001;IPC Normalized
C22007916;5;SAMPLE;OID00522;P14210;HGF;0;Inflammation;v.3023;1362718174.csv;Pass;0.73489000000000004;9.0907400000000003;IPC Normalized
C22007916;5;SAMPLE;OID00523;P29460;IL-12B;0;Inflammation;v.3023;1362718174.csv;Pass;0.50287999999999999;5.5050100000000004;IPC Normalized
C22007916;5;SAMPLE;OID00524;Q13007;IL-24;0.71875;Inflammation;v.3023;1362718174.csv;Pass;1.81105;1.44743;IPC Normalized
C22007916;5;SAMPLE;OID00525;P35225;IL13;0.875;Inflammation;v.3023;1362718174.csv;Pass;0.84941999999999995;0.49508999999999997;IPC Normalized
C22007916;5;SAMPLE;OID00526;Q5T4W7;ARTN;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.57828000000000002;2.6831;IPC Normalized
C22007916;5;SAMPLE;OID00527;P09238;MMP-10;0;Inflammation;v.3023;1362718174.csv;Pass;0.51959;6.8655099999999996;IPC Normalized
C22007916;5;SAMPLE;OID00528;P22301;IL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.16238;1.9088799999999999;IPC Normalized
C22007916;5;SAMPLE;OID05548;P01375;TNF;0;Inflammation;v.3023;1362718174.csv;Pass;0.23355000000000001;2.3443200000000002;IPC Normalized
C22007916;5;SAMPLE;OID00530;P55773;CCL23;0;Inflammation;v.3023;1362718174.csv;Pass;0.28276000000000001;8.0171899999999994;IPC Normalized
C22007916;5;SAMPLE;OID00531;P06127;CD5;0;Inflammation;v.3023;1362718174.csv;Pass;3.7010000000000001E-2;4.5230699999999997;IPC Normalized
C22007916;5;SAMPLE;OID00532;P10147;CCL3;0;Inflammation;v.3023;1362718174.csv;Pass;-3.092E-2;5.0474699999999997;IPC Normalized
C22007916;5;SAMPLE;OID00533;P49771;Flt3L;0;Inflammation;v.3023;1362718174.csv;Pass;0.85358000000000001;7.4287099999999997;IPC Normalized
C22007916;5;SAMPLE;OID00534;P80162;CXCL6;0;Inflammation;v.3023;1362718174.csv;Pass;1.05339;7.7380000000000004;IPC Normalized
C22007916;5;SAMPLE;OID00535;P02778;CXCL10;0;Inflammation;v.3023;1362718174.csv;Pass;1.4291;8.5308799999999998;IPC Normalized
C22007916;5;SAMPLE;OID00536;Q13541;4E-BP1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.53564000000000001;9.5952800000000007;IPC Normalized
C22007916;5;SAMPLE;OID00537;Q9NYY1;IL-20;0.15625;Inflammation;v.3023;1362718174.csv;Pass;0.17449000000000001;-5.2740000000000002E-2;IPC Normalized
C22007916;5;SAMPLE;OID00538;Q8IXJ6;SIRT2;0;Inflammation;v.3023;1362718174.csv;Pass;1.3910100000000001;4.1291799999999999;IPC Normalized
C22007916;5;SAMPLE;OID00539;Q9NRJ3;CCL28;0;Inflammation;v.3023;1362718174.csv;Pass;0.51137999999999995;4.3071999999999999;IPC Normalized
C22007916;5;SAMPLE;OID01213;Q8NFT8;DNER;0;Inflammation;v.3023;1362718174.csv;Pass;0.37741000000000002;7.7527699999999999;IPC Normalized
C22007916;5;SAMPLE;OID00541;P80511;EN-RAGE;0;Inflammation;v.3023;1362718174.csv;Pass;0.80910000000000004;1.5468599999999999;IPC Normalized
C22007916;5;SAMPLE;OID00542;P25942;CD40;0;Inflammation;v.3023;1362718174.csv;Pass;1.1812800000000001;9.6108899999999995;IPC Normalized
C22007916;5;SAMPLE;OID00543;O95760;IL33;0.96875;Inflammation;v.3023;1362718174.csv;Pass;0.41610000000000003;-8.1909999999999997E-2;IPC Normalized
C22007916;5;SAMPLE;OID05547;P01579;IFN-gamma;0;Inflammation;v.3023;1362718174.csv;Pass;1.12774;5.3220200000000002;IPC Normalized
C22007916;5;SAMPLE;OID00545;O95750;FGF-19;0;Inflammation;v.3023;1362718174.csv;Pass;-0.44571;6.0442;IPC Normalized
C22007916;5;SAMPLE;OID00546;P05112;IL4;0.84375;Inflammation;v.3023;1362718174.csv;Pass;1.50342;0.74775000000000003;IPC Normalized
C22007916;5;SAMPLE;OID00547;P15018;LIF;0.75;Inflammation;v.3023;1362718174.csv;Pass;-0.13192999999999999;-0.36176999999999998;IPC Normalized
C22007916;5;SAMPLE;OID00548;Q99748;NRTN;0.34375;Inflammation;v.3023;1362718174.csv;Pass;0.72333000000000003;0.47410000000000002;IPC Normalized
C22007916;5;SAMPLE;OID00549;P80075;MCP-2;0;Inflammation;v.3023;1362718174.csv;Pass;1.4094;6.1945600000000001;IPC Normalized
C22007916;5;SAMPLE;OID00550;Q14790;CASP-8;3.125E-2;Inflammation;v.3023;1362718174.csv;Pass;0.95730999999999999;1.25125;IPC Normalized
C22007916;5;SAMPLE;OID00551;O15444;CCL25;0;Inflammation;v.3023;1362718174.csv;Pass;-9.6259999999999998E-2;4.0288700000000004;IPC Normalized
C22007916;5;SAMPLE;OID00552;P78423;CX3CL1;0;Inflammation;v.3023;1362718174.csv;Pass;-0.16051000000000001;2.02928;IPC Normalized
C22007916;5;SAMPLE;OID00553;Q07011;TNFRSF9;0;Inflammation;v.3023;1362718174.csv;Pass;1.2055199999999999;3.9451000000000001;IPC Normalized
C22007916;5;SAMPLE;OID00554;P20783;NT-3;0;Inflammation;v.3023;1362718174.csv;Pass;0.28952;1.6367799999999999;IPC Normalized
C22007916;5;SAMPLE;OID00555;O43508;TWEAK;0;Inflammation;v.3023;1362718174.csv;Pass;-1.0427200000000001;6.7211800000000004;IPC Normalized
C22007916;5;SAMPLE;OID00556;P78556;CCL20;0;Inflammation;v.3023;1362718174.csv;Pass;0.52571000000000001;5.5656299999999996;IPC Normalized
C22007916;5;SAMPLE;OID00557;P50225;ST1A1;0.21875;Inflammation;v.3023;1362718174.csv;Pass;-0.1724;0.55510000000000004;IPC Normalized
C22007916;5;SAMPLE;OID00558;O95630;STAMBP;0;Inflammation;v.3023;1362718174.csv;Pass;0.28737000000000001;3.7650700000000001;IPC Normalized
C22007916;5;SAMPLE;OID00559;P05113;IL5;0.59375;Inflammation;v.3023;1362718174.csv;Pass;1.0183199999999999;1.0202899999999999;IPC Normalized
C22007916;5;SAMPLE;OID00560;P00813;ADA;0;Inflammation;v.3023;1362718174.csv;Pass;0.12447;4.2807399999999998;IPC Normalized
C22007916;5;SAMPLE;OID00561;P01374;TNFB;0;Inflammation;v.3023;1362718174.csv;Pass;0.55132999999999999;3.3460700000000001;IPC Normalized
C22007916;5;SAMPLE;OID00562;P09603;CSF-1;0;Inflammation;v.3023;1362718174.csv;Pass;0.47355999999999998;9.0175599999999996;IPC Normalized
